package_name,app_name,label,developer,permissions
com.yimoon.privatewatch,伊月隐私播放器,影音视听/播放器,长沙棱阳网络科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | 管理所有文件
com.cslm.fy.priavideo,影月隐形播放器-隐秘空间,影音视听/播放器,长沙棱渼网络科技有限公司,查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | 管理所有文件
com.hnmjd.freecomicdrama,免费漫剧大全-精彩漫剧,影音视听/视频,武汉清科信息技术有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 修改电池统计信息 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 展开/收拢状态栏 | 检索当前运行的应用程序 | 结束后台进程 | 修改/删除内部媒体存储设备的内容 | 控制媒体音量 | 装载和卸载文件系统 | 更新组件使用情况统计 | 获取手机信息 | 开机时自动启动 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 修改系统设置项 | 访问日历 | 读取文件与文档 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | 管理所有文件 | 运行前台服务
com.hnszm.music,经典老歌畅听-经典音乐,影音视听/音乐,武汉清科信息技术有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 控制闪光灯 | 检索当前运行的应用程序 | 修改手机状态 | 读取联系人 | 获取手机信息 | 开机时自动启动 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 设置壁纸 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改联系人 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | 接听来电 | 管理所有文件 | 运行前台服务
com.yinninght.privacyplayer,隐夜隐私播放器,影音视听/播放器,长沙棱益网络科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | 管理所有文件
com.mcqnsrspbfqjul.mcapp,全能私人视频播放器-保护隐私,影音视听/播放器,上海澄下科技有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | 从您的媒体收藏中读取位置信息 | 管理所有文件
com.xihang.piano,来音钢琴,影音视听/音乐,北京夕航科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制媒体音量 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.BLUETOOTH_ADVERTISE | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 运行前台服务 | android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION
com.showstartfans.activity,秀动-感受音乐就在现场,影音视听/音乐,成都太合乐动科技有限公司,访问大概位置 | 精确位置权限 | 获取额外的位置信息提供程序命令 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 发送持久广播 | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 控制闪光灯 | 检索当前运行的应用程序 | 结束后台进程 | 结束后台进程 | 控制媒体音量 | 获取手机信息 | 开机时自动启动 | 录音 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 访问日历 | 读取文件与文档 | android.permission.SCHEDULE_EXACT_ALARM | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 管理所有文件 | 运行前台服务
com.xiaoxinxin.www,小心心-直播交友娱乐平台,影音视听/直播,郑州小心心科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 发送持久广播 | 拨打电话 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 检索当前运行的应用程序 | 结束后台进程 | 修改/删除内部媒体存储设备的内容 | 控制媒体音量 | 读取帧缓冲区 | 查阅敏感日志数据 | 获取手机信息 | 开机时自动启动 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.USE_FULL_SCREEN_INTENT | android.permission.SCHEDULE_EXACT_ALARM | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 允许一个应用程序捕获音频输出。不被第三方应用使用 | 运行前台服务 | android.permission.FOREGROUND_SERVICE_CAMERA | android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK | android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION | android.permission.FOREGROUND_SERVICE_MICROPHONE
com.ss.android.ugc.aweme,抖音,影音视听/视频,北京抖音科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 作为帐户身份验证程序 | 开关蓝牙 | 蓝牙管理 | 发送持久广播 | 拍摄照片和视频 | 更改用户界面设置 | 更改网络连接性 | 允许接收 Wi-Fi 多播 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 管理帐户列表 | 控制媒体音量 | 使用NFC | 读取联系人 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 使用帐户的身份验证凭据 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 修改系统设置项 | 写入同步设置 | 读取文件与文档 | 添加桌面快捷方式 | android.permission.USE_FINGERPRINT | android.permission.USE_BIOMETRIC | android.permission.UNINSTALL_SHORTCUT | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 从您的媒体收藏中读取位置信息 | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 允许一个应用程序捕获音频输出。不被第三方应用使用 | android.permission.DETECT_SCREEN_CAPTURE | 运行前台服务 | android.permission.FOREGROUND_SERVICE_CAMERA | android.permission.FOREGROUND_SERVICE_CONNECTED_DEVICE | android.permission.FOREGROUND_SERVICE_DATA_SYNC | android.permission.FOREGROUND_SERVICE_LOCATION | android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK | android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION | android.permission.FOREGROUND_SERVICE_MICROPHONE | android.permission.HIDE_OVERLAY_WINDOWS | android.permission.HIGH_SAMPLING_RATE_SENSORS | 允许应用程序在启动器中安装快捷方式
com.xihang.editscore,来音制谱-简谱五线谱打谱扒谱,影音视听/音乐,北京夕航科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改网络连接性 | 完全的互联网访问权限 | 获取手机信息 | 录音 | 写入文件与文档 | 防止手机休眠 | 读取文件与文档 | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.BLUETOOTH_ADVERTISE | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 运行前台服务 | android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION
com.xihang.musictheory,乐理手册,影音视听/音乐,北京夕航科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制媒体音量 | 获取手机信息 | 开机时自动启动 | 录音 | 写入文件与文档 | 防止手机休眠 | 读取文件与文档 | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.BLUETOOTH_ADVERTISE | 连接到配对的蓝牙设备 | android.permission.BLUETOOTH_SCAN | 运行前台服务
com.qihoo.moyuwan,墨鱼丸,影音视听/视频,温州市迅驰数码科技有限公司,查看网络状态 | 开关WLAN | 完全的互联网访问权限 | 写入文件与文档 | 读取文件与文档
io.highvideoplay.player,高清夜享播放器,影音视听/播放器,海口点点动力科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 检索当前运行的应用程序 | 更新组件使用情况统计 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 设置壁纸 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | 设备和应用通知
com.szweisu.feiyuebfq,绯悦隐私播放器,影音视听/播放器,苏州微速信息技术有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES
com.tencentmusic.venus,Vemus未音-酷狗音乐AI版,影音视听/音乐,广州酷狗计算机科技有限公司,查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 发送持久广播 | 拍摄照片和视频 | 更改网络连接性 | 允许接收 Wi-Fi 多播 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 停用键锁 | 展开/收拢状态栏 | 控制闪光灯 | 控制媒体音量 | 装载和卸载文件系统 | 获取手机信息 | 录音 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | 添加/修改日历活动 | 修改系统设置项 | 访问日历 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 连接到配对的蓝牙设备 | 运行前台服务
com.fenxiang.storyline,围观短剧-无广告海量短剧免费看,影音视听/视频,成都分享信息传播有限公司-短剧APP组,查看网络状态 | 开关WLAN | 拍摄照片和视频 | 更改网络连接性 | 完全的互联网访问权限 | 开机时自动启动 | 以悬浮窗的形式显示 | 控制振动器 | 防止手机休眠 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VISUAL_USER_SELECTED | android.permission.READ_MEDIA_IMAGES | android.permission.POST_NOTIFICATIONS | 运行前台服务 | android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK
com.xiaolu.dongjianpu,动态简谱,影音视听/音乐,南京小鹿爱乐科技有限公司,查看网络状态 | 开关WLAN | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 写入文件与文档 | 防止手机休眠 | 读取文件与文档 | 运行前台服务
com.hssrspgybfq.player,私人视频观影播放器-保护隐私,影音视听/播放器,九江盛鸿信息科技有限公司,访问大概位置 | 查看网络状态 | 开关WLAN | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 获取手机信息 | 对正在运行的应用程序重新排序 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 修改系统设置项 | 读取文件与文档 | android.permission.REQUEST_INSTALL_PACKAGES | android.permission.READ_MEDIA_VIDEO | android.permission.READ_MEDIA_IMAGES | android.permission.READ_MEDIA_AUDIO | android.permission.QUERY_ALL_PACKAGES | 从您的媒体收藏中读取位置信息 | 管理所有文件
com.dm.kkdm,看看动漫,影音视听/视频,杭州蚂蚁看看科技有限公司,访问大概位置 | 精确位置权限 | 查看网络状态 | 开关WLAN | 开关蓝牙 | 蓝牙管理 | 拍摄照片和视频 | 更改网络连接性 | 更改 Wi-Fi 状态 | 完全的互联网访问权限 | 控制闪光灯 | 控制媒体音量 | 获取手机信息 | 写入文件与文档 | 控制振动器 | 防止手机休眠 | 读取文件与文档 | android.permission.READ_MEDIA_IMAGES | android.permission.QUERY_ALL_PACKAGES | android.permission.POST_NOTIFICATIONS | 后台位置权限 | 管理所有文件 | 运行前台服务 | android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION
